tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.0273178295	0.8121315678	0.8538306055	0.8869624764	0.8293098796	0.9626456905	0.9349999597	0.0046763243	0.0002911076	0.0063627120	0.0043852167	0.0060716044	0.0000218680	0.0000000847	0.0000404841	0.0000192301	0.0000368644	0.0000624369	0.0000560945	0.0001185314
0.0273178295	0.8187982344	0.8553067844	0.8871078366	0.8303225351	0.9641519882	0.9359882766	0.0064037212	0.0004549796	0.0075830492	0.0059487416	0.0071280696	0.0000410076	0.0000002070	0.0000575026	0.0000353875	0.0000508094	0.0000987173	0.0000861969	0.0001849142
0.0273178295	0.8254649011	0.8567651664	0.8872503535	0.8313141787	0.9656408285	0.9369555903	0.0081073672	0.0006156201	0.0087766238	0.0074917471	0.0081610037	0.0000657294	0.0000003790	0.0000770291	0.0000561263	0.0000666020	0.0001431375	0.0001227283	0.0002658658
0.0273178295	0.8321315678	0.8582062864	0.8873900422	0.8322853515	0.9671128203	0.9379025140	0.0097880020	0.0007730477	0.0099441799	0.0090149543	0.0091711322	0.0000958050	0.0000005976	0.0000988867	0.0000812694	0.0000841097	0.0001952893	0.0001653791	0.0003606684
0.0273178295	0.8387982344	0.8596306600	0.8875269169	0.8332365750	0.9685685511	0.9388296390	0.0114463362	0.0009272800	0.0110864328	0.0105190563	0.0101591528	0.0001310186	0.0000008598	0.0001229090	0.0001106505	0.0001032084	0.0002547875	0.0002138589	0.0004686464
0.0273178295	0.8454649011	0.8610387846	0.8876609913	0.8341683516	0.9700085878	0.9397375346	0.0130830538	0.0010783337	0.0122040697	0.0120047201	0.0111257360	0.0001711663	0.0000011628	0.0001489393	0.0001441133	0.0001237820	0.0003212684	0.0002678953	0.0005891637
0.0273178295	0.8521315678	0.8624311399	0.8877922782	0.8350811655	0.9714334772	0.9406267502	0.0146988123	0.0012262249	0.0132977517	0.0134725874	0.0120715269	0.0002160551	0.0000015036	0.0001768302	0.0001815106	0.0001457218	0.0003943889	0.0003272324	0.0007216213
0.0273178295	0.8587982344	0.8638081886	0.8879207899	0.8359754837	0.9728437474	0.9414978152	0.0162942447	0.0013709686	0.0143681143	0.0149232761	0.0129971457	0.0002655024	0.0000018796	0.0002064427	0.0002227042	0.0001689258	0.0004738247	0.0003916300	0.0008654546
0.0273178295	0.8654649011	0.8651703774	0.8880465378	0.8368517562	0.9742399081	0.9423512401	0.0178699601	0.0015125793	0.0154157689	0.0163573808	0.0139031896	0.0003193355	0.0000022879	0.0002376459	0.0002675639	0.0001932987	0.0005592693	0.0004608626	0.0010201319
0.0273178295	0.8721315678	0.8665181373	0.8881695331	0.8377104170	0.9756224516	0.9431875175	0.0194265450	0.0016510706	0.0164413037	0.0177754744	0.0147902331	0.0003773907	0.0000027260	0.0002703165	0.0003159675	0.0002187510	0.0006504332	0.0005347185	0.0011851516
0.0273178295	0.8787982344	0.8678518842	0.8882897859	0.8385518848	0.9769918534	0.9440071226	0.0209645642	0.0017864554	0.0174452849	0.0191781088	0.0156588295	0.0004395130	0.0000031914	0.0003043380	0.0003677999	0.0002451989	0.0007470423	0.0006129988	0.0013600411
0.0273178295	0.8854649011	0.8691720200	0.8884073061	0.8393765636	0.9783485728	0.9448105141	0.0224845617	0.0019187460	0.0184282574	0.0205658157	0.0165095114	0.0005055555	0.0000036816	0.0003396007	0.0004229528	0.0002725640	0.0008488378	0.0006955167	0.0015443545
0.0273178295	0.8921315678	0.8704789324	0.8885221028	0.8401848429	0.9796930540	0.9455981346	0.0239870616	0.0020479540	0.0193907461	0.0219391076	0.0173427921	0.0005753791	0.0000041941	0.0003760010	0.0004813244	0.0003007724	0.0009555743	0.0007820969	0.0017376712
0.0273178295	0.8987982344	0.8717729964	0.8886341848	0.8409770990	0.9810257261	0.9463704113	0.0254725692	0.0021740903	0.0203332563	0.0232984788	0.0181591659	0.0006488518	0.0000047267	0.0004134413	0.0005428191	0.0003297553	0.0010670198	0.0008725744	0.0019395942
0.0273178295	0.9054649011	0.8730545739	0.8887435603	0.8417536948	0.9823470041	0.9471277570	0.0269415713	0.0022971654	0.0212562748	0.0246444059	0.0189591094	0.0007258483	0.0000052770	0.0004518292	0.0006073467	0.0003594478	0.0011829545	0.0009667946	0.0021497490
0.0273178295	0.9121315678	0.8743240146	0.8888502368	0.8425149808	0.9836572894	0.9478705702	0.0283945375	0.0024171890	0.0221602709	0.0259773485	0.0197430819	0.0008062498	0.0000058428	0.0004910776	0.0006748226	0.0003897893	0.0013031702	0.0010646119	0.0023677821
0.0273178295	0.9187982344	0.8755816569	0.8889542218	0.8432612956	0.9849569701	0.9485992360	0.0298319206	0.0025341703	0.0230456966	0.0272977503	0.0205115262	0.0008899435	0.0000064220	0.0005311041	0.0007451672	0.0004207227	0.0014274696	0.0011658899	0.0025933595
0.0273178295	0.9254649011	0.8768278275	0.8890555219	0.8439929660	0.9862464220	0.9493141263	0.0312541576	0.0026481181	0.0239129878	0.0286060395	0.0212648697	0.0009768224	0.0000070125	0.0005718310	0.0008183055	0.0004521947	0.0015556659	0.0012705002	0.0028261661
0.0273178295	0.9321315678	0.8780628424	0.8891541436	0.8447103078	0.9875260086	0.9500156006	0.0326616700	0.0027590405	0.0247625649	0.0299026295	0.0220035244	0.0010667847	0.0000076123	0.0006131846	0.0008941672	0.0004841551	0.0016875816	0.0013783223	0.0030659039
0.0273178295	0.9387982344	0.8792870074	0.8892500928	0.8454136261	0.9887960817	0.9507040066	0.0340548646	0.0028669453	0.0255948333	0.0311879193	0.0227278880	0.0011597338	0.0000082194	0.0006550955	0.0009726863	0.0005165569	0.0018230487	0.0014892432	0.0033122919
0.0273178295	0.9454649011	0.8805006181	0.8893433751	0.8461032158	0.9900569822	0.9513796802	0.0354341343	0.0029718398	0.0264101840	0.0324622945	0.0234383442	0.0012555779	0.0000088318	0.0006974978	0.0010538006	0.0005493560	0.0019619075	0.0016031565	0.0035650641
0.0273178295	0.9521315678	0.8817039606	0.8894339958	0.8467793620	0.9913090401	0.9520429464	0.0367998585	0.0030737308	0.0272089946	0.0337261277	0.0241352638	0.0013542296	0.0000094478	0.0007403294	0.0011374517	0.0005825110	0.0021040068	0.0017199626	0.0038239694
0.0273178295	0.9587982344	0.8828973117	0.8895219599	0.8474423403	0.9925525749	0.9526941194	0.0381524035	0.0031726248	0.0279916292	0.0349797786	0.0248190044	0.0014556059	0.0000100655	0.0007835313	0.0012235849	0.0006159830	0.0022492027	0.0018395679	0.0040887706
0.0273178295	0.9654649011	0.8840809394	0.8896072718	0.8480924171	0.9937878966	0.9533335034	0.0394921233	0.0032685279	0.0287584397	0.0362235954	0.0254899118	0.0015596278	0.0000106833	0.0008270479	0.0013121489	0.0006497356	0.0023973589	0.0019618845	0.0043592434
0.0273178295	0.9721315678	0.8852551031	0.8896899360	0.8487298502	0.9950153051	0.9539613925	0.0408193600	0.0033614456	0.0295097654	0.0374579143	0.0261483198	0.0016662201	0.0000112993	0.0008708263	0.0014030953	0.0006837346	0.0025483457	0.0020868300	0.0046351757
0.0273178295	0.9787982344	0.8864200540	0.8897699563	0.8493548891	0.9962350916	0.9545780716	0.0421344442	0.0034513835	0.0302459347	0.0386830607	0.0267945512	0.0017753114	0.0000119120	0.0009148166	0.0014963792	0.0007179480	0.0027020400	0.0022143272	0.0049163672
0.0273178295	0.9854649011	0.8875760353	0.8898473367	0.8499677749	0.9974475381	0.9551838162	0.0434376956	0.0035383464	0.0309672642	0.0398993492	0.0274289178	0.0018868334	0.0000125199	0.0009589715	0.0015919581	0.0007523455	0.0028583248	0.0023443036	0.0052026284
0.0299844961	0.5854649011	0.7875050140	0.8801726021	0.7766281076	0.8947165728	0.8823588757	-0.0761867579	-0.0073935428	-0.0592695628	-0.0687932151	-0.0518760200	0.0058044221	0.0000546645	0.0035128811	0.0047325064	0.0026911214	0.0093719676	0.0074236279	0.0167955955
0.0299844961	0.5921315678	0.7901146660	0.8804297585	0.7788930119	0.8974193096	0.8846736544	-0.0728784139	-0.0071014197	-0.0563574765	-0.0657769942	-0.0492560568	0.0053112632	0.0000504302	0.0031761652	0.0043266130	0.0024261591	0.0085378585	0.0067527721	0.0152906306
0.0299844961	0.5987982344	0.7926680302	0.8806830334	0.7810976298	0.9000605213	0.8869225365	-0.0696519869	-0.0068137891	-0.0535310244	-0.0628381978	-0.0467172353	0.0048513993	0.0000464277	0.0028655706	0.0039486391	0.0021825001	0.0077633976	0.0061311392	0.0138945367
0.0299844961	0.6054649011	0.7951671602	0.8809324696	0.7832440637	0.9026425834	0.8891079517	-0.0665041387	-0.0065305988	-0.0507868219	-0.0599735398	-0.0442562231	0.0044228005	0.0000426487	0.0025793013	0.0035968255	0.0019586133	0.0070447505	0.0055554388	0.0126001892
0.0299844961	0.6121315678	0.7976140249	0.8811781097	0.7853343288	0.9051677705	0.8912322267	-0.0634316932	-0.0062517967	-0.0481216489	-0.0571798965	-0.0418698522	0.0040235797	0.0000390850	0.0023156931	0.0032695406	0.0017530845	0.0063783578	0.0050226251	0.0114009828
0.0299844961	0.6187982344	0.8000105123	0.8814199961	0.7873703578	0.9076382607	0.8932975894	-0.0604316277	-0.0059773309	-0.0455324405	-0.0544542968	-0.0395551096	0.0036519816	0.0000357285	0.0020732031	0.0029652704	0.0015646067	0.0057609132	0.0045298771	0.0102907904
0.0299844961	0.6254649011	0.8023584325	0.8816581710	0.7893540035	0.9100561407	0.8953061737	-0.0575010643	-0.0057071502	-0.0430162787	-0.0517939141	-0.0373091285	0.0033063724	0.0000325716	0.0018504002	0.0026826095	0.0013919711	0.0051893442	0.0040745806	0.0092639248
0.0299844961	0.6321315678	0.8046595218	0.8818926758	0.7912870431	0.9124234091	0.8972600235	-0.0546372620	-0.0054412039	-0.0405703844	-0.0491960580	-0.0351291805	0.0029852304	0.0000296067	0.0016459561	0.0024202521	0.0012340593	0.0046607932	0.0036543114	0.0083151046
0.0299844961	0.6387982344	0.8069154455	0.8821235519	0.7931711806	0.9147419811	0.8991610970	-0.0518376092	-0.0051794421	-0.0381921097	-0.0466581671	-0.0330126676	0.0026871377	0.0000268266	0.0014586372	0.0021769846	0.0010898362	0.0041726016	0.0032668208	0.0074394224
0.0299844961	0.6454649011	0.8091278010	0.8823508396	0.7950080509	0.9170136919	0.9010112704	-0.0490996170	-0.0049218156	-0.0358789311	-0.0441778014	-0.0309571155	0.0024107724	0.0000242243	0.0012872977	0.0019516781	0.0009583430	0.0037222943	0.0029100211	0.0066323155
0.0299844961	0.6521315678	0.8112981211	0.8825745788	0.7967992222	0.9192403006	0.9028123416	-0.0464209121	-0.0046682760	-0.0336284426	-0.0417526361	-0.0289601666	0.0021549011	0.0000217928	0.0011308722	0.0017432826	0.0008386912	0.0033075660	0.0025819739	0.0058895399
0.0299844961	0.6587982344	0.8134278765	0.8827948086	0.7985461988	0.9214234934	0.9045660339	-0.0437992312	-0.0044187761	-0.0314383497	-0.0393804551	-0.0270195736	0.0019183727	0.0000195256	0.0009883698	0.0015508202	0.0007300574	0.0029262681	0.0022808776	0.0052071457
0.0299844961	0.6654649011	0.8155184784	0.8830115671	0.8002504243	0.9235648873	0.9062739993	-0.0412324148	-0.0041732696	-0.0293064635	-0.0370591452	-0.0251331939	0.0017001120	0.0000174162	0.0008588688	0.0013733802	0.0006316774	0.0025763970	0.0020050577	0.0045814547
0.0299844961	0.6721315678	0.8175712818	0.8832248917	0.8019132842	0.9256660330	0.9079378216	-0.0387184018	-0.0039317112	-0.0272306951	-0.0347866907	-0.0232989839	0.0014991146	0.0000154584	0.0007415108	0.0012101138	0.0005428427	0.0022560837	0.0017529565	0.0040090402
0.0299844961	0.6787982344	0.8195875870	0.8834348190	0.8035361079	0.9277284179	0.9095590196	-0.0362552246	-0.0036940567	-0.0252090502	-0.0325611680	-0.0215149935	0.0013144413	0.0000136461	0.0006354962	0.0010602297	0.0004628949	0.0019635836	0.0015231246	0.0034867082
0.0299844961	0.6854649011	0.8215686427	0.8836413845	0.8051201717	0.9297534690	0.9111390500	-0.0338410039	-0.0034602631	-0.0232396248	-0.0303807408	-0.0197793617	0.0011452135	0.0000119734	0.0005400802	0.0009229894	0.0003912231	0.0016972671	0.0013142126	0.0030114797
0.0299844961	0.6921315678	0.8235156480	0.8838446229	0.8066667008	0.9317425559	0.9126793103	-0.0314739444	-0.0032302886	-0.0213205998	-0.0282436558	-0.0180903112	0.0009906092	0.0000104348	0.0004545680	0.0007977041	0.0003272594	0.0014556119	0.0011249635	0.0025805754
0.0299844961	0.6987982344	0.8254297545	0.8840445677	0.8081768716	0.9336969930	0.9141811411	-0.0291523304	-0.0030040925	-0.0194502375	-0.0261482378	-0.0164461450	0.0008498584	0.0000090246	0.0003783117	0.0006837303	0.0002704757	0.0012371947	0.0009542060	0.0021914007
0.0299844961	0.7054649011	0.8273120686	0.8842412516	0.8096518139	0.9356180421	0.9156458291	-0.0268745216	-0.0027816354	-0.0176268767	-0.0240928862	-0.0148452413	0.0007222399	0.0000077375	0.0003107068	0.0005804672	0.0002203812	0.0010406842	0.0008008484	0.0018415325
0.0299844961	0.7121315678	0.8291636531	0.8844347062	0.8110926126	0.9375069152	0.9170746093	-0.0246389497	-0.0025628790	-0.0158489294	-0.0220760707	-0.0132860504	0.0006070778	0.0000065683	0.0002511886	0.0004873529	0.0001765191	0.0008648348	0.0006638720	0.0015287068
0.0299844961	0.7187982344	0.8309855293	0.8846249621	0.8125003100	0.9393647760	0.9184686673	-0.0224441145	-0.0023477863	-0.0141148768	-0.0200963282	-0.0117670906	0.0005037383	0.0000055121	0.0001992297	0.0004038624	0.0001384644	0.0007084801	0.0005423268	0.0012508069
0.0299844961	0.7254649011	0.8327786790	0.8848120490	0.8138759075	0.9411927425	0.9198291416	-0.0202885802	-0.0021363214	-0.0124232661	-0.0181522588	-0.0102869447	0.0004116265	0.0000045639	0.0001543375	0.0003295045	0.0001058212	0.0005705279	0.0004353257	0.0010058536
0.0299844961	0.7321315678	0.8345440458	0.8849959954	0.8152203670	0.9429918894	0.9211571253	-0.0181709729	-0.0019284498	-0.0107727069	-0.0162425231	-0.0088442571	0.0003301843	0.0000037189	0.0001160512	0.0002638196	0.0000782209	0.0004499544	0.0003420404	0.0007919948
0.0299844961	0.7387982344	0.8362825368	0.8851768289	0.8165346134	0.9447632490	0.9224536688	-0.0160899769	-0.0017241381	-0.0091618687	-0.0143658388	-0.0074377306	0.0002588874	0.0000029727	0.0000839398	0.0002063773	0.0000553198	0.0003457998	0.0002616972	0.0006074970
0.0299844961	0.7454649011	0.8379950246	0.8853545762	0.8178195353	0.9465078142	0.9237197811	-0.0140443323	-0.0015233540	-0.0075894774	-0.0125209783	-0.0060661233	0.0001972433	0.0000023206	0.0000576002	0.0001567749	0.0000367979	0.0002571640	0.0001935727	0.0004507368
0.0299844961	0.7521315678	0.8396823483	0.8855292626	0.8190759871	0.9482265394	0.9249564318	-0.0120328321	-0.0013260667	-0.0060543128	-0.0107067654	-0.0047282461	0.0001447890	0.0000017585	0.0000366547	0.0001146348	0.0000223563	0.0001832022	0.0001369911	0.0003201933
0.0299844961	0.7587982344	0.8413453150	0.8857009130	0.8203047902	0.9499203429	0.9261645531	-0.0100543194	-0.0011322462	-0.0045552060	-0.0089220732	-0.0034229598	0.0001010893	0.0000012820	0.0000207499	0.0000796034	0.0000117167	0.0001231212	0.0000913200	0.0002144413
0.0299844961	0.7654649011	0.8429847014	0.8858695508	0.8215067347	0.9515901078	0.9273450408	-0.0081076856	-0.0009418639	-0.0030910371	-0.0071658217	-0.0021491732	0.0000657346	0.0000008871	0.0000095545	0.0000513490	0.0000046189	0.0000761762	0.0000559679	0.0001321441
0.0299844961	0.7721315678	0.8446012549	0.8860351988	0.8226825804	0.9532366841	0.9284987566	-0.0061918673	-0.0007548923	-0.0016607324	-0.0054369751	-0.0009058401	0.0000383392	0.0000005699	0.0000027580	0.0000295607	0.0000008205	0.0000416671	0.0000303812	0.0000720484
0.0299844961	0.7787982344	0.8461956949	0.8861978787	0.8238330581	0.9548608897	0.9296265291	-0.0043058449	-0.0005713048	-0.0002632627	-0.0037345401	0.0003080422	0.0000185403	0.0000003264	0.0000000693	0.0000139468	0.0000000949	0.0000189360	0.0000140417	0.0000329777
0.0299844961	0.7854649011	0.8477687139	0.8863576112	0.8249588710	0.9564635123	0.9307291555	-0.0024486400	-0.0003910763	0.0011023591	-0.0020575638	0.0014934354	0.0000059958	0.0000001529	0.0000012152	0.0000042336	0.0000022303	0.0000073640	0.0000064639	0.0000138279
0.0299844961	0.7921315678	0.8493209789	0.8865144164	0.8260606959	0.9580453100	0.9318074028	-0.0006193137	-0.0002141823	0.0024370799	-0.0004051314	0.0026512622	0.0000003835	0.0000000459	0.0000059394	0.0000001641	0.0000070292	0.0000063688	0.0000071933	0.0000135621
0.0299844961	0.7987982344	0.8508531320	0.8866683132	0.8271391839	0.9596070135	0.9328620090	0.0011830352	-0.0000405998	0.0037418080	0.0012236349	0.0037824078	0.0000013996	0.0000000016	0.0000140011	0.0000014973	0.0000143066	0.0000154023	0.0000158039	0.0000312062
0.0299844961	0.8054649011	0.8523657918	0.8868193197	0.8281949622	0.9611493264	0.9338936847	0.0029592721	0.0001296936	0.0050174156	0.0028295786	0.0048877221	0.0000087573	0.0000000168	0.0000251745	0.0000080065	0.0000238898	0.0000339486	0.0000318963	0.0000658449
0.0299844961	0.8121315678	0.8538595543	0.8869674534	0.8292286342	0.9626729268	0.9349031140	0.0047102284	0.0002967189	0.0062647397	0.0044135094	0.0059680207	0.0000221863	0.0000000880	0.0000392470	0.0000194791	0.0000356173	0.0000615213	0.0000550963	0.0001166176
0.0299844961	0.8187982344	0.8553349940	0.8871127308	0.8302407812	0.9641784684	0.9358909555	0.0064367024	0.0004604966	0.0074845840	0.0059762059	0.0070240874	0.0000414311	0.0000002121	0.0000560190	0.0000357150	0.0000493378	0.0000976622	0.0000850528	0.0001827150
0.0299844961	0.8254649011	0.8567926643	0.8872551674	0.8312319631	0.9656665814	0.9368578439	0.0081394618	0.0006210458	0.0086777206	0.0075184160	0.0080566748	0.0000662508	0.0000003857	0.0000753028	0.0000565266	0.0000649100	0.0001419394	0.0001214366	0.0002633760
0.0299844961	0.8321315678	0.8582330990	0.8873947785	0.8322027192	0.9671378735	0.9378043903	0.0098192441	0.0007783850	0.0098448914	0.0090408591	0.0090665064	0.0000964176	0.0000006059	0.0000969219	0.0000817371	0.0000822015	0.0001939453	0.0001639387	0.0003578840
0.0299844961	0.8387982344	0.8596568124	0.8875315780	0.8331535689	0.9685929309	0.9387311838	0.0114767586	0.0009325317	0.0109868090	0.0105442269	0.0100542772	0.0001317160	0.0000008696	0.0001207100	0.0001111807	0.0001010885	0.0002532956	0.0002122692	0.0004655648
0.0299844961	0.8454649011	0.8610643009	0.8876655796	0.8340850130	0.9700323192	0.9396387921	0.0131126877	0.0010835027	0.0121041586	0.0120291850	0.0110206559	0.0001719426	0.0000011740	0.0001465107	0.0001447013	0.0001214549	0.0003196272	0.0002661561	0.0005857834
0.0299844961	0.8521315678	0.8624560430	0.8877967960	0.8349975341	0.9714565844	0.9405277625	0.0147276874	0.0012313136	0.0131975991	0.0134963738	0.0119662854	0.0002169048	0.0000015161	0.0001741766	0.0001821521	0.0001431920	0.0003925975	0.0003253441	0.0007179416
0.0299844961	0.8587982344	0.8638325007	0.8879252394	0.8358915974	0.9728662531	0.9413986227	0.0163223894	0.0013759797	0.0142677639	0.0149464097	0.0128917841	0.0002664204	0.0000018933	0.0002035691	0.0002233952	0.0001661981	0.0004718828	0.0003895933	0.0008614761
0.0299844961	0.8654649011	0.8651941194	0.8880509212	0.8367676514	0.9742618342	0.9422518815	0.0178974016	0.0015175152	0.0153152624	0.0163798864	0.0137977472	0.0003203170	0.0000023029	0.0002345573	0.0002683007	0.0001903778	0.0005571771	0.0004586785	0.0010158556
0.0299844961	0.8721315678	0.8665413292	0.8881738524	0.8376261287	0.9756438190	0.9430880300	0.0194533091	0.0016559337	0.0163406812	0.0177973755	0.0146847475	0.0003784312	0.0000027421	0.0002670179	0.0003167466	0.0002156418	0.0006481912	0.0005323884	0.0011805796
0.0299844961	0.8787982344	0.8678745454	0.8882940431	0.8384674465	0.9770126820	0.9439075416	0.0209906757	0.0017912480	0.0173445844	0.0191994277	0.0155533364	0.0004406085	0.0000032086	0.0003008346	0.0003686180	0.0002419063	0.0007446516	0.0006105243	0.0013551759
0.0299844961	0.8854649011	0.8691941688	0.8884115031	0.8392920073	0.9783688818	0.9447108737	0.0225100441	0.0019234702	0.0183275153	0.0205865739	0.0164040451	0.0005067021	0.0000036997	0.0003358978	0.0004238070	0.0002690927	0.0008462996	0.0006928997	0.0015391994
0.0299844961	0.8921315678	0.8705005867	0.8885262415	0.8401001994	0.9797128616	0.9454984672	0.0240119375	0.0020526120	0.0192899971	0.0219593256	0.0172373852	0.0005765731	0.0000042132	0.0003721040	0.0004822120	0.0002971274	0.0009528903	0.0007793394	0.0017322298
0.0299844961	0.8987982344	0.8717941729	0.8886382670	0.8408923978	0.9810450497	0.9462707482	0.0254968601	0.0021786841	0.0202325336	0.0233181760	0.0180538495	0.0006500899	0.0000047467	0.0004093554	0.0005437373	0.0003259415	0.0010641920	0.0008696788	0.0019338708
