tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.4413333333	0.9926920705	0.9058292862	0.8938794871	0.8538523697	1.0133684677	0.9552209017	0.0133546813	0.0000747830	0.0065013104	0.0132798983	0.0064265273	0.0001783475	0.0000000056	0.0000422670	0.0001763557	0.0000413003	0.0002206201	0.0002176560	0.0004382761
0.4413333333	0.9993587371	0.9067074885	0.8939213317	0.8542564360	1.0143034475	0.9556282032	0.0143237125	0.0001215943	0.0069744257	0.0142021183	0.0068528315	0.0002051687	0.0000000148	0.0000486426	0.0002017002	0.0000469613	0.0002538261	0.0002486615	0.0005024876
0.4413333333	1.0060254038	0.9075838808	0.8939611540	0.8546560170	1.0152386116	0.9560326119	0.0152898113	0.0001661412	0.0074420694	0.0151236702	0.0072759282	0.0002337783	0.0000000276	0.0000553844	0.0002287254	0.0000529391	0.0002891903	0.0002816645	0.0005708549
0.4413333333	1.0126920705	0.9084584653	0.8939989336	0.8550510760	1.0161739922	0.9564341118	0.0162529878	0.0002084012	0.0079042059	0.0160445866	0.0076958047	0.0002641596	0.0000000434	0.0000624765	0.0002574288	0.0000592254	0.0003266795	0.0003166542	0.0006433337
0.4413333333	1.0193587371	0.9093312460	0.8940346509	0.8554415790	1.0171096222	0.9568326889	0.0172132537	0.0002483527	0.0083608030	0.0169649010	0.0081124503	0.0002962961	0.0000000617	0.0000699030	0.0002878079	0.0000658119	0.0003662608	0.0003536197	0.0007198805
0.4413333333	1.0260254038	0.9102022279	0.8940682871	0.8558274943	1.0180455353	0.9572283311	0.0181706221	0.0002859749	0.0088118312	0.0178846473	0.0085258564	0.0003301715	0.0000000818	0.0000776484	0.0003198606	0.0000726902	0.0004079017	0.0003925508	0.0008004525
0.4413333333	1.0326920705	0.9110714177	0.8940998241	0.8562087928	1.0189817659	0.9576210281	0.0191251078	0.0003212478	0.0092572639	0.0188038600	0.0089360160	0.0003657697	0.0000001032	0.0000856969	0.0003535851	0.0000798524	0.0004515699	0.0004334375	0.0008850074
0.4413333333	1.0393587371	0.9119388229	0.8941292446	0.8565854473	1.0199183490	0.9580107714	0.0200767265	0.0003541524	0.0096970768	0.0197225741	0.0093429244	0.0004030749	0.0000001254	0.0000940333	0.0003889799	0.0000872902	0.0004972337	0.0004762702	0.0009735038
0.4413333333	1.0460254038	0.9128044526	0.8941565320	0.8569574332	1.0208553200	0.9583975541	0.0210254953	0.0003846704	0.0101312486	0.0206408249	0.0097465782	0.0004420715	0.0000001480	0.0001026422	0.0004260437	0.0000949958	0.0005448616	0.0005210394	0.0010659011
0.4413333333	1.0526920705	0.9136683166	0.8941816703	0.8573247279	1.0217927150	0.9587813711	0.0219714323	0.0004127840	0.0105597598	0.0215586484	0.0101469758	0.0004827438	0.0000001704	0.0001115085	0.0004647753	0.0001029611	0.0005944228	0.0005677364	0.0011621592
0.4413333333	1.0593587371	0.9145304261	0.8942046444	0.8576873105	1.0227305706	0.9591622185	0.0229145569	0.0004384765	0.0109825937	0.0224760804	0.0105441173	0.0005250769	0.0000001923	0.0001206174	0.0005051742	0.0001111784	0.0006458865	0.0006163526	0.0012622391
0.4413333333	1.0660254038	0.9153907930	0.8942254395	0.8580451623	1.0236689235	0.9595400940	0.0238548891	0.0004617317	0.0113997355	0.0233931574	0.0109380038	0.0005690557	0.0000002132	0.0001299540	0.0005472398	0.0001196399	0.0006992229	0.0006668797	0.0013661026
0.4440000000	0.6660254038	0.8616611210	0.8901474136	0.8307419566	0.9679982302	0.9332633493	-0.0366341189	-0.0041090989	-0.0209377742	-0.0325250200	-0.0168286753	0.0013420587	0.0000168847	0.0004383904	0.0010578769	0.0002832043	0.0017973337	0.0013410812	0.0031384150
0.4440000000	0.6726920705	0.8625560691	0.8902367413	0.8312131523	0.9689063921	0.9336989968	-0.0355960267	-0.0040087524	-0.0203707364	-0.0315872744	-0.0163619840	0.0012670771	0.0000160701	0.0004149669	0.0009977559	0.0002677145	0.0016981141	0.0012654704	0.0029635845
0.4440000000	0.6793587371	0.8634543301	0.8903268132	0.8316891386	0.9698172820	0.9341391568	-0.0345551743	-0.0039075800	-0.0197982598	-0.0306475943	-0.0158906798	0.0011940601	0.0000152692	0.0003919711	0.0009392750	0.0002525137	0.0016013003	0.0011917887	0.0027930891
0.4440000000	0.6860254038	0.8643555983	0.8904175201	0.8321694571	0.9707306727	0.9345834266	-0.0335119250	-0.0038057048	-0.0192209049	-0.0297062202	-0.0154152001	0.0011230491	0.0000144834	0.0003694432	0.0008824595	0.0002376284	0.0015069757	0.0011200879	0.0026270636
0.4440000000	0.6926920705	0.8652595821	0.8905087556	0.8326536676	0.9716463500	0.9350314215	-0.0324666244	-0.0037032462	-0.0186392088	-0.0287633782	-0.0149359625	0.0010540817	0.0000137140	0.0003474201	0.0008273319	0.0002230830	0.0014152158	0.0010504149	0.0024656307
0.4440000000	0.6993587371	0.8661660037	0.8906004165	0.8331413480	0.9725641125	0.9354827738	-0.0314196008	-0.0036003206	-0.0180536860	-0.0278192802	-0.0144533655	0.0009871913	0.0000129623	0.0003259356	0.0007739124	0.0002088998	0.0013260892	0.0009828121	0.0023089013
0.4440000000	0.7060254038	0.8670745986	0.8906924023	0.8336320932	0.9734837711	0.9359371328	-0.0303711659	-0.0034970409	-0.0174648296	-0.0268741250	-0.0139677887	0.0009224077	0.0000122293	0.0003050203	0.0007222186	0.0001950991	0.0012396573	0.0009173177	0.0021569750
0.4440000000	0.7126920705	0.8679851151	0.8907846152	0.8341255146	0.9744051484	0.9363941635	-0.0293216151	-0.0033935167	-0.0168731112	-0.0259280984	-0.0134795945	0.0008597571	0.0000115160	0.0002847019	0.0006722663	0.0001816995	0.0011559750	0.0008539658	0.0020099407
0.4440000000	0.7193587371	0.8688973138	0.8908769604	0.8346212399	0.9753280783	0.9368535465	-0.0282712288	-0.0032898548	-0.0162789823	-0.0249813740	-0.0129891275	0.0007992624	0.0000108231	0.0002650053	0.0006240690	0.0001687174	0.0010750908	0.0007927865	0.0018678773
0.4440000000	0.7260254038	0.8698109673	0.8909693459	0.8351189122	0.9762524056	0.9373149773	-0.0272202721	-0.0031861584	-0.0156828748	-0.0240341137	-0.0124967163	0.0007409432	0.0000101516	0.0002459526	0.0005776386	0.0001561679	0.0009970474	0.0007338065	0.0017308539
0.4440000000	0.7326920705	0.8707258595	0.8910616823	0.8356181897	0.9771779854	0.9377781654	-0.0261689961	-0.0030825280	-0.0150852015	-0.0230864681	-0.0120026735	0.0006848164	0.0000095020	0.0002275633	0.0005329850	0.0001440642	0.0009218816	0.0006770492	0.0015989308
0.4440000000	0.7393587371	0.8716417855	0.8911538827	0.8361187448	0.9781046825	0.9382428344	-0.0251176381	-0.0029790607	-0.0144863571	-0.0221385774	-0.0115072963	0.0006308957	0.0000088748	0.0002098545	0.0004901166	0.0001324179	0.0008496251	0.0006225345	0.0014721596
0.4440000000	0.7460254038	0.8725585510	0.8912458631	0.8366202641	0.9790323715	0.9387087209	-0.0240664222	-0.0028758511	-0.0138867186	-0.0211905711	-0.0110108675	0.0005791927	0.0000082705	0.0001928410	0.0004490403	0.0001212392	0.0007803042	0.0005702795	0.0013505837
0.4440000000	0.7526920705	0.8734759717	0.8913375419	0.8371224475	0.9799609359	0.9391755740	-0.0230155600	-0.0027729906	-0.0132866462	-0.0202425695	-0.0105136556	0.0005297160	0.0000076895	0.0001765350	0.0004097616	0.0001105370	0.0007139404	0.0005202986	0.0012342390
0.4440000000	0.7593587371	0.8743938735	0.8914288399	0.8376250079	0.9808902678	0.9396431553	-0.0219652508	-0.0026705677	-0.0126864836	-0.0192946832	-0.0100159159	0.0004824722	0.0000071319	0.0001609469	0.0003722848	0.0001003186	0.0006505510	0.0004726034	0.0011231544
0.4440000000	0.7660254038	0.8753120914	0.8915196806	0.8381276706	0.9818202676	0.9401112380	-0.0209156825	-0.0025686683	-0.0120865589	-0.0183470142	-0.0095178906	0.0004374658	0.0000065981	0.0001460849	0.0003366129	0.0000905902	0.0005901487	0.0004272032	0.0010173519
0.4440000000	0.7726920705	0.8762304696	0.8916099896	0.8386301730	0.9827508437	0.9405796063	-0.0198670317	-0.0024673756	-0.0114871850	-0.0173996561	-0.0090198094	0.0003946989	0.0000060879	0.0001319554	0.0003027480	0.0000813570	0.0005327423	0.0003841050	0.0009168473
0.4440000000	0.7793587371	0.8771488609	0.8916996951	0.8391322641	0.9836819119	0.9410480555	-0.0188194644	-0.0023667700	-0.0108886603	-0.0164526944	-0.0085218903	0.0003541722	0.0000056016	0.0001185629	0.0002706912	0.0000726226	0.0004783368	0.0003433138	0.0008216505
0.4440000000	0.7860254038	0.8780671265	0.8917887273	0.8396337040	0.9846133952	0.9415163909	-0.0177731366	-0.0022669295	-0.0102912693	-0.0155062071	-0.0080243398	0.0003158844	0.0000051390	0.0001059102	0.0002404425	0.0000643900	0.0004269336	0.0003048325	0.0007317661
0.4440000000	0.7926920705	0.8789851356	0.8918770188	0.8401342634	0.9855452233	0.9419844280	-0.0167281942	-0.0021679294	-0.0096952828	-0.0145602648	-0.0075273534	0.0002798325	0.0000046999	0.0000939985	0.0002120013	0.0000566610	0.0003785309	0.0002686624	0.0006471933
0.4440000000	0.7993587371	0.8799027650	0.8919645044	0.8406337236	0.9864773325	0.9424519916	-0.0156847742	-0.0020698427	-0.0091009590	-0.0136149315	-0.0070311164	0.0002460121	0.0000042842	0.0000828275	0.0001853664	0.0000494366	0.0003331238	0.0002348030	0.0005679268
0.4440000000	0.8060254038	0.8808198988	0.8920511209	0.8411318757	0.9874096654	0.9429189157	-0.0146430043	-0.0019727398	-0.0085085435	-0.0126702645	-0.0065358037	0.0002144176	0.0000038917	0.0000723953	0.0001605356	0.0000427167	0.0002907046	0.0002032523	0.0004939569
0.4440000000	0.8126920705	0.8817364282	0.8921368073	0.8416285201	0.9883421702	0.9433850428	-0.0136030040	-0.0018766890	-0.0079182700	-0.0117263150	-0.0060415810	0.0001850417	0.0000035220	0.0000626990	0.0001375065	0.0000365007	0.0002512627	0.0001740072	0.0004252698
0.4440000000	0.8193587371	0.8826522512	0.8922215044	0.8421234668	0.9892748010	0.9438502240	-0.0125648846	-0.0017817561	-0.0073303607	-0.0107831285	-0.0055486046	0.0001578763	0.0000031747	0.0000537342	0.0001162759	0.0000307870	0.0002147852	0.0001470629	0.0003618480
0.4440000000	0.8260254038	0.8835672720	0.8923051551	0.8426165343	0.9902075170	0.9443143184	-0.0115287497	-0.0016880050	-0.0067450270	-0.0098407447	-0.0050570220	0.0001329121	0.0000028494	0.0000454954	0.0000968403	0.0000255735	0.0001812568	0.0001224137	0.0003036705
0.4440000000	0.8326920705	0.8844814011	0.8923877041	0.8431075497	0.9911402824	0.9447771925	-0.0104946954	-0.0015954971	-0.0061624697	-0.0088991983	-0.0045669726	0.0001101386	0.0000025456	0.0000379760	0.0000791957	0.0000208572	0.0001506603	0.0001000530	0.0002507132
0.4440000000	0.8393587371	0.8853945549	0.8924690982	0.8435963483	0.9920730663	0.9452387203	-0.0094628108	-0.0015042920	-0.0055828794	-0.0079585188	-0.0040785874	0.0000895448	0.0000022629	0.0000311685	0.0000633380	0.0000166349	0.0001229762	0.0000799729	0.0002029491
0.4440000000	0.8460254038	0.8863066553	0.8925492857	0.8440827731	0.9930058424	0.9456987829	-0.0084331784	-0.0014144470	-0.0050064371	-0.0070187314	-0.0035919901	0.0000711185	0.0000020007	0.0000250644	0.0000492626	0.0000129024	0.0000981836	0.0000621650	0.0001603486
0.4440000000	0.8526920705	0.8872176296	0.8926282167	0.8445666748	0.9939385884	0.9461572679	-0.0074058743	-0.0013260177	-0.0044333144	-0.0060798566	-0.0031072967	0.0000548470	0.0000017583	0.0000196543	0.0000369647	0.0000096553	0.0000762596	0.0000466199	0.0001228795
0.4440000000	0.8593587371	0.8881274104	0.8927058431	0.8450479110	0.9948712863	0.9466140695	-0.0063809683	-0.0012390576	-0.0038636741	-0.0051419107	-0.0026246166	0.0000407168	0.0000015353	0.0000149280	0.0000264392	0.0000068886	0.0000571800	0.0000333279	0.0000905079
0.4440000000	0.8660254038	0.8890359350	0.8927821185	0.8455263466	0.9958039220	0.9470690879	-0.0053585246	-0.0011536184	-0.0032976705	-0.0042049063	-0.0021440521	0.0000287138	0.0000013308	0.0000108746	0.0000176812	0.0000045970	0.0000409193	0.0000222782	0.0000631974
0.4440000000	0.8726920705	0.8899431454	0.8928569978	0.8460018529	0.9967364848	0.9475222292	-0.0043386021	-0.0010697499	-0.0027354495	-0.0032688521	-0.0016656996	0.0000188235	0.0000011444	0.0000074827	0.0000106854	0.0000027746	0.0000274505	0.0000134599	0.0000409105
0.4440000000	0.8793587371	0.8908489881	0.8929304379	0.8464743077	0.9976689676	0.9479734051	-0.0033212539	-0.0009875004	-0.0021771494	-0.0023337535	-0.0011896489	0.0000110307	0.0000009752	0.0000047400	0.0000054464	0.0000014153	0.0000167459	0.0000068617	0.0000236075
0.4440000000	0.8860254038	0.8917534138	0.8930023968	0.8469435949	0.9986013666	0.9484225328	-0.0023065288	-0.0009069163	-0.0016229008	-0.0013996124	-0.0007159845	0.0000053201	0.0000008225	0.0000026338	0.0000019589	0.0000005126	0.0000087764	0.0000024715	0.0000112479
0.4440000000	0.8926920705	0.8926563772	0.8930728342	0.8474096043	0.9995336809	0.9488695343	-0.0012944703	-0.0008280424	-0.0010728274	-0.0004664279	-0.0002447850	0.0000016757	0.0000006857	0.0000011510	0.0000002176	0.0000000599	0.0000035123	0.0000002775	0.0000037897
0.4440000000	0.8993587371	0.8935578371	0.8931417111	0.8478722312	1.0004659126	0.9493143368	-0.0002851177	-0.0007509218	-0.0005270456	0.0004658041	0.0002238762	0.0000000813	0.0000005639	0.0000002778	0.0000002170	0.0000000501	0.0000009230	0.0000002671	0.0000011900
0.4440000000	0.9060254038	0.8944577557	0.8932089901	0.8483313765	1.0013980665	0.9497568721	0.0007214939	-0.0006755962	0.0000143344	0.0013970901	0.0006899306	0.0000005206	0.0000004564	0.0000000002	0.0000019519	0.0000004760	0.0000009772	0.0000024279	0.0000034051
0.4440000000	0.9126920705	0.8953560987	0.8932746348	0.8487869463	1.0023301500	0.9501970763	0.0017253336	-0.0006021058	0.0005512089	0.0023274394	0.0011533147	0.0000029768	0.0000003625	0.0000003038	0.0000054170	0.0000013301	0.0000036431	0.0000067471	0.0000103902
0.4440000000	0.9193587371	0.8962528353	0.8933386103	0.8492388515	1.0032621729	0.9506348899	0.0027263743	-0.0005304893	0.0010834802	0.0032568636	0.0016139695	0.0000074331	0.0000002814	0.0000011739	0.0000106072	0.0000026049	0.0000088885	0.0000132121	0.0000221005
0.4440000000	0.9260254038	0.8971479379	0.8934008831	0.8496870079	1.0041941472	0.9510702575	0.0037245924	-0.0004607838	0.0016110564	0.0041853763	0.0020718402	0.0000138726	0.0000002123	0.0000025955	0.0000175174	0.0000042925	0.0000166804	0.0000218099	0.0000384903
0.4440000000	0.9326920705	0.8980413816	0.8934614205	0.8501313359	1.0051260871	0.9515031275	0.0047199680	-0.0003930255	0.0021338511	0.0051129934	0.0025268765	0.0000222781	0.0000001545	0.0000045533	0.0000261427	0.0000063851	0.0000269859	0.0000325278	0.0000595137
0.4440000000	0.9393587371	0.8989331446	0.8935201914	0.8505717602	1.0060580088	0.9519334519	0.0057124841	-0.0003272488	0.0026517830	0.0060397328	0.0029790318	0.0000326325	0.0000001071	0.0000070320	0.0000364784	0.0000088746	0.0000397715	0.0000453530	0.0000851245
0.4440000000	0.9460254038	0.8998232078	0.8935771656	0.8510082097	1.0069899304	0.9523611865	0.0067021270	-0.0002634870	0.0031647763	0.0069656140	0.0034282633	0.0000449185	0.0000000694	0.0000100158	0.0000485198	0.0000117530	0.0000550037	0.0000602728	0.0001152765
0.4440000000	0.9526920705	0.9007115546	0.8936323142	0.8514406174	1.0079218716	0.9527862901	0.0076888860	-0.0002017723	0.0036727595	0.0078906583	0.0038745318	0.0000591190	0.0000000407	0.0000134892	0.0000622625	0.0000150120	0.0000726488	0.0000772745	0.0001499233
0.4440000000	0.9593587371	0.9015981710	0.8936856091	0.8518689201	1.0088538539	0.9532087251	0.0086727529	-0.0001421355	0.0041756660	0.0088148884	0.0043178015	0.0000752166	0.0000000202	0.0000174362	0.0000777023	0.0000186434	0.0000926730	0.0000963457	0.0001890187
0.4440000000	0.9660254038	0.9024830451	0.8937370236	0.8522930584	1.0097859004	0.9536284566	0.0096537222	-0.0000846063	0.0046734337	0.0097383286	0.0047580400	0.0000931944	0.0000000072	0.0000218410	0.0000948350	0.0000226389	0.0001150425	0.0001174740	0.0002325165
0.4440000000	0.9726920705	0.9033661673	0.8937865317	0.8527129765	1.0107180354	0.9540454529	0.0106317910	-0.0000292134	0.0051660044	0.0106610044	0.0051952178	0.0001130350	0.0000000009	0.0000266876	0.0001136570	0.0000269903	0.0001397234	0.0001406473	0.0002803707
0.4440000000	0.9793587371	0.9042475303	0.8938341085	0.8531286216	1.0116502846	0.9544596850	0.0116069584	0.0000240158	0.0056533242	0.0115829426	0.0056293083	0.0001347215	0.0000000006	0.0000319601	0.0001341646	0.0000316891	0.0001666821	0.0001658537	0.0003325358
0.4440000000	0.9860254038	0.9051271284	0.8938797302	0.8535399447	1.0125826751	0.9548711263	0.0125792260	0.0000750549	0.0061353429	0.0125041711	0.0060602879	0.0001582369	0.0000000056	0.0000376424	0.0001563543	0.0000367271	0.0001958850	0.0001930814	0.0003889664
0.4440000000	0.9926920705	0.9060049580	0.8939233736	0.8539468995	1.0135152350	0.9552797530	0.0135485973	0.0001238784	0.0066120140	0.0134247189	0.0064881355	0.0001835645	0.0000000153	0.0000437187	0.0001802231	0.0000420959	0.0002272986	0.0002223190	0.0004496175
0.4440000000	0.9993587371	0.9068810173	0.8939650166	0.8543494429	1.0144479935	0.9556855437	0.0145150777	0.0001704619	0.0070832945	0.0143446158	0.0069128326	0.0002106875	0.0000000291	0.0000501731	0.0002057680	0.0000477873	0.0002608896	0.0002535553	0.0005144449
0.4440000000	1.0060254038	0.9077553061	0.8940046380	0.8547475346	1.0153809807	0.9560884791	0.0154786744	0.0002147819	0.0075491449	0.0152638925	0.0073343630	0.0002395894	0.0000000461	0.0000569896	0.0002329864	0.0000537929	0.0002966251	0.0002867793	0.0005834044
0.4440000000	1.0126920705	0.9086278257	0.8940422173	0.8551411371	1.0163142278	0.9564885422	0.0164393965	0.0002568159	0.0080095287	0.0161825806	0.0077527128	0.0002702538	0.0000000660	0.0000641525	0.0002618759	0.0000601046	0.0003344723	0.0003219805	0.0006564527
0.4440000000	1.0193587371	0.9094985791	0.8940777350	0.8555302154	1.0172477666	0.9568857180	0.0173972545	0.0002965421	0.0084644124	0.0171007124	0.0081678703	0.0003026645	0.0000000879	0.0000716463	0.0002924344	0.0000667141	0.0003743987	0.0003591485	0.0007335471
0.4440000000	1.0260254038	0.9103675705	0.8941111721	0.8559147371	1.0181816299	0.9572799936	0.0183522604	0.0003339399	0.0089137657	0.0180183205	0.0085798258	0.0003368055	0.0000001115	0.0000794552	0.0003246599	0.0000736134	0.0004163722	0.0003982733	0.0008146455
0.4440000000	1.0326920705	0.9112348056	0.8941425106	0.8562946722	1.0191158510	0.9576713577	0.0193044278	0.0003689892	0.0093575608	0.0189354386	0.0089885716	0.0003726609	0.0000001362	0.0000875639	0.0003585508	0.0000807944	0.0004603610	0.0004393453	0.0008997063
0.4440000000	1.0393587371	0.9121002913	0.8941717332	0.8566699929	1.0200504639	0.9580598011	0.0202537714	0.0004016709	0.0097957726	0.0198521005	0.0093941017	0.0004102153	0.0000001613	0.0000959572	0.0003941059	0.0000882491	0.0005063338	0.0004823550	0.0009886888
0.4440000000	1.0460254038	0.9129640356	0.8941988232	0.8570406737	1.0209855033	0.9584453160	0.0212003072	0.0004319666	0.0102283787	0.0207683406	0.0097964121	0.0004494530	0.0000001866	0.0001046197	0.0004313240	0.0000959697	0.0005542594	0.0005272937	0.0010815530
0.4440000000	1.0526920705	0.9138260477	0.8942237648	0.8574066913	1.0219210043	0.9588278964	0.0221440524	0.0004598588	0.0106553590	0.0216841936	0.0101955001	0.0004903591	0.0000002115	0.0001135367	0.0004702043	0.0001039482	0.0006041072	0.0005741525	0.0011782597
0.4440000000	1.0593587371	0.9146863379	0.8942465426	0.8577680242	1.0228570024	0.9592075377	0.0230850253	0.0004853307	0.0110766955	0.0225996946	0.0105913649	0.0005329184	0.0000002355	0.0001226932	0.0005107462	0.0001121770	0.0006558471	0.0006229232	0.0012787703
0.4440000000	1.0660254038	0.9155449174	0.8942671420	0.8581246530	1.0237935337	0.9595842368	0.0240232450	0.0005083659	0.0114923728	0.0235148791	0.0109840069	0.0005771163	0.0000002584	0.0001320746	0.0005529495	0.0001206484	0.0007094494	0.0006735979	0.0013830473
0.4466666667	0.6660254038	0.8620170057	0.8902046413	0.8309776592	0.9683357800	0.9334681270	-0.0362211825	-0.0040448108	-0.0206540891	-0.0321763717	-0.0166092783	0.0013119741	0.0000163605	0.0004265914	0.0010353189	0.0002758681	0.0017549260	0.0013111870	0.0030661130
0.4466666667	0.6726920705	0.8629061674	0.8902935002	0.8314440104	0.9692378605	0.9338987763	-0.0351902244	-0.0039449973	-0.0200930386	-0.0312452271	-0.0161480413	0.0012383519	0.0000155630	0.0004037302	0.0009762642	0.0002607592	0.0016576451	0.0012370235	0.0028946686
