r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score	v4_chi2_scaled	u4_chi2_scaled	w4_chi2_scaled	v4_over_u4_chi2_scaled	w4_over_u4_chi2_scaled	corr_score_scaled	ratio_score_scaled	total_score_scaled
1.3066666667	0.7333333333	0.5824375024	1.0152707567	0.2730612444	1.1806021567	0.9110336271	1.0499568698	0.8785165850	0.8611644214	0.8537766988	1.0201496522	0.9914212404	0.0248931643	0.0049438299	0.0129160433	0.0199493344	0.0079722134	0.0006196696	0.0000244415	0.0001668242	0.0003979759	0.0000635562	0.0008109353	0.0004615321	0.0012724674	1228.7872582368	941.0590253136	734.2669201482	967.5636408865	631.3337319153	2904.1132036986	1598.8973728019	4503.0105765005
1.3066666667	0.7466666667	0.5777628471	1.0124007097	0.2717631718	1.1756656357	0.9137167938	1.0522102241	0.8779205807	0.8609988790	0.8533707165	1.0196535699	0.9911403340	0.0242145128	0.0047515805	0.0124404167	0.0194629323	0.0076888362	0.0005863426	0.0000225775	0.0001547640	0.0003788057	0.0000591182	0.0007636841	0.0004379239	0.0012016081	1162.7007696503	869.2926756903	681.1846261256	920.9568055708	587.2491269622	2713.1780714662	1508.2059325329	4221.3840039991
1.3066666667	0.7600000000	0.5731533779	1.0095437750	0.2704809017	1.1707808984	0.9163727601	1.0544389951	0.8773282415	0.8608356126	0.8529670393	1.0191588599	0.9908593775	0.0235395781	0.0045619382	0.0119672663	0.0189776399	0.0074053281	0.0005541117	0.0000208113	0.0001432155	0.0003601508	0.0000548389	0.0007181385	0.0004149897	0.0011331282	1098.7878243328	801.2879624558	630.3545437088	875.6027645182	544.7406347084	2530.4303304974	1420.3433992266	3950.7737297240
1.3066666667	0.7733333333	0.5686078004	1.0067000409	0.2692141207	1.1659470680	0.9190019690	1.0566436165	0.8767394968	0.8606745529	0.8525655911	1.0186655267	0.9905783646	0.0228682873	0.0043748237	0.0114965063	0.0184934635	0.0071216826	0.0005229586	0.0000191391	0.0001321697	0.0003420082	0.0000507184	0.0006742673	0.0003927266	0.0010669939	1037.0119655451	736.9040599452	581.7370787279	831.4942113123	503.8095440793	2355.6531042182	1335.3037553916	3690.9568596098
1.3066666667	0.7866666667	0.5641248530	1.0038695855	0.2679625240	1.1611632881	0.9216048537	1.0588245118	0.8761542771	0.8605156332	0.8521662985	1.0181735733	0.9902972888	0.0222005689	0.0041901611	0.0110280542	0.0180104078	0.0068378931	0.0004928653	0.0000175575	0.0001216180	0.0003243748	0.0000467568	0.0006320407	0.0003711316	0.0010031723	977.3378011474	676.0071239648	535.2944819631	788.6236777950	464.4572861115	2188.6394070753	1253.0809639065	3441.7203709818
1.3066666667	0.8000000000	0.5597033066	1.0010524782	0.2667258150	1.1564287218	0.9241818376	1.0609820941	0.8755725147	0.8603587891	0.8517690905	1.0176830014	0.9900161436	0.0215363530	0.0040078769	0.0105618300	0.0175284761	0.0065539531	0.0004638145	0.0000160631	0.0001115523	0.0003072475	0.0000429543	0.0005914298	0.0003502018	0.0009416316	919.7309715797	618.4699049590	490.9907640371	746.9835580810	426.6854365180	2029.1916405759	1173.6689945990	3202.8606351749
1.3066666667	0.8133333333	0.5553419629	0.9982487796	0.2655037049	1.1517425519	0.9267333351	1.0631167666	0.8749941433	0.8602039585	0.8513738984	1.0171938115	0.9897349227	0.0208755710	0.0038279002	0.0100977561	0.0170476707	0.0062698559	0.0004357895	0.0000146528	0.0001019647	0.0002906231	0.0000393111	0.0005524070	0.0003299342	0.0008823411	864.1581188106	564.1713845070	448.7916147175	706.5661308582	390.4957179002	1877.1211180351	1097.0618487585	2974.1829667935
1.3066666667	0.8266666667	0.5510396542	0.9954585422	0.2642959132	1.1471039794	0.9292597512	1.0652289229	0.8744190977	0.8600510818	0.8509806559	1.0167060029	0.9894536196	0.0202181556	0.0036501630	0.0096357578	0.0165679926	0.0059855948	0.0004087738	0.0000133237	0.0000928478	0.0002744984	0.0000358273	0.0005149453	0.0003103257	0.0008252711	810.5868562280	512.9964336309	408.6643263773	667.3635800840	355.8900016272	1732.2476162362	1023.2535817112	2755.5011979474
1.3066666667	0.8400000000	0.5467952416	0.9926818106	0.2631021662	1.1425122237	0.9317614824	1.0673189474	0.8738473144	0.8599001013	0.8505892989	1.0162195737	0.9891722278	0.0195640410	0.0034745993	0.0091757625	0.0160894417	0.0057011632	0.0003827517	0.0000120728	0.0000841946	0.0002588701	0.0000325033	0.0004790192	0.0002913734	0.0007703926	758.9857394511	464.8354915012	370.5777213749	629.3680141771	322.8703094081	1594.3989523272	952.2383235852	2546.6372759125
1.3066666667	0.8533333333	0.5426076149	0.9899186224	0.2619221980	1.1379665217	0.9342389164	1.0693872154	0.8732787311	0.8597509614	0.8501997651	1.0157345212	0.9888907408	0.0189131626	0.0033011456	0.0087177001	0.0156120170	0.0054165545	0.0003577077	0.0000108976	0.0000759983	0.0002437351	0.0000293391	0.0004446036	0.0002730741	0.0007176777	709.3242380373	419.5842632229	334.5020831334	592.5714838022	291.4388145802	1463.4105843936	884.0102983824	2347.4208827760
1.3066666667	0.8666666667	0.5384756913	0.9871690082	0.2607557493	1.1334661275	0.9366924327	1.0714340934	0.8727132869	0.8596036085	0.8498119946	1.0152508415	0.9886091521	0.0182654571	0.0031297407	0.0082615026	0.0151357164	0.0051317619	0.0003336269	0.0000097953	0.0000682524	0.0002290899	0.0000263350	0.0004116746	0.0002554249	0.0006670995	661.5727080614	377.1434354787	300.4090907079	556.9659983361	261.5978431309	1339.1252342480	818.5638414670	2157.6890757150
1.3066666667	0.8800000000	0.5343984147	0.9844329918	0.2596025677	1.1290103115	0.9391224026	1.0734599395	0.8721509220	0.8594579910	0.8494259292	1.0147685299	0.9883274554	0.0176208627	0.0029603255	0.0078071044	0.0146605371	0.0048467789	0.0003104948	0.0000087635	0.0000609509	0.0002149313	0.0000234913	0.0003802092	0.0002384226	0.0006186318	615.7023655434	337.4184088890	268.2717566476	522.5435410995	233.3498744748	1221.3925310800	755.8934155743	1977.2859466543
1.3066666667	0.8933333333	0.5303747548	0.9817105912	0.2584624072	1.1245983606	0.9415291895	1.0754651034	0.8715915780	0.8593140588	0.8490415128	1.0142875810	0.9880456442	0.0169793184	0.0027928430	0.0073544417	0.0141864754	0.0045615987	0.0002882973	0.0000078000	0.0000540878	0.0002012561	0.0000208082	0.0003501850	0.0002220643	0.0005722493	571.6852607017	300.3190460261	238.0643679660	489.2960834339	206.6975420028	1110.0686746939	695.9936254367	1806.0623001305
1.3066666667	0.9066666667	0.5264037065	0.9790018184	0.2573350283	1.1202295773	0.9439131493	1.0774499270	0.8710351978	0.8591717639	0.8486586909	1.0138079885	0.9877637121	0.0163407649	0.0026272381	0.0069034529	0.0137135268	0.0042762148	0.0002670206	0.0000069024	0.0000476577	0.0001880608	0.0000182860	0.0003215806	0.0002063468	0.0005279275	529.4942530076	265.7594340928	209.7624300498	457.2155976964	181.6436334200	1005.0161171502	638.8592311164	1643.8753482666
1.3066666667	0.9200000000	0.5224842890	0.9763066799	0.2562201974	1.1159032793	0.9462746301	1.0794147442	0.8704817253	0.8590310599	0.8482774108	1.0133297454	0.9874816527	0.0157051436	0.0024634576	0.0064540781	0.0132416860	0.0039906205	0.0002466515	0.0000060686	0.0000416551	0.0001753422	0.0000159251	0.0002943753	0.0001912673	0.0004856426	489.1029870191	233.6576613441	183.3426133408	426.2940692441	158.1910908877	906.1032617040	584.4851601318	1490.5884218358
1.3066666667	0.9333333333	0.5186155452	0.9736251769	0.2551176870	1.1116187990	0.9486139731	1.0813598815	0.8699311056	0.8588919019	0.8478976216	1.0128528440	0.9871994597	0.0150723976	0.0023014504	0.0060062597	0.0127709472	0.0037048093	0.0002271772	0.0000052967	0.0000360752	0.0001630971	0.0000137256	0.0002685490	0.0001768227	0.0004453717	450.4858689706	203.9356063909	158.7827026413	396.5235074706	136.3430109849	813.2041780028	532.8665184555	1346.0706964582
1.3066666667	0.9466666667	0.5147965408	0.9709573058	0.2540272751	1.1073754836	0.9509315121	1.0832856579	0.8693832851	0.8587542467	0.8475192738	1.0123772761	0.9869171269	0.0144424707	0.0021411668	0.0055599414	0.0123013039	0.0034187747	0.0002085850	0.0000045846	0.0000309129	0.0001513221	0.0000116880	0.0002440825	0.0001630101	0.0004070926	413.6180440972	176.5187395826	136.0615488983	367.8959559579	116.1026445022	726.1983325781	483.9986004601	1210.1969330381
1.3066666667	0.9600000000	0.5110263639	0.9683030584	0.2529487454	1.1031726940	0.9532275741	1.0851923855	0.8688382113	0.8586180524	0.8471423197	1.0119030329	0.9866346478	0.0138153079	0.0019825590	0.0051150690	0.0118327489	0.0031325100	0.0001908627	0.0000039305	0.0000261639	0.0001400139	0.0000098126	0.0002209572	0.0001498266	0.0003707838	378.4753746707	151.3359357219	115.1590233316	340.4035018003	97.4733960807	644.9703337242	437.8768978809	1082.8472316051
1.3066666667	0.9733333333	0.5073041243	0.9656624220	0.2518818868	1.0990098048	0.9555024794	1.0870803694	0.8682958326	0.8584832787	0.8467667130	1.0114301048	0.9863520164	0.0131908556	0.0018255808	0.0046715898	0.0113652747	0.0028460089	0.0001739987	0.0000033327	0.0000218238	0.0001291695	0.0000080998	0.0001991552	0.0001372692	0.0003364244	345.0344187268	128.3192974107	96.0559737798	314.0382841541	80.4588237085	569.4096899173	394.4971078626	963.9067977799
1.3066666667	0.9866666667	0.5036289527	0.9630353797	0.2508264935	1.0948862040	0.9577565418	1.0889499078	0.8677560986	0.8583498867	0.8463924088	1.0109584822	0.9860692265	0.0125690609	0.0016701877	0.0042294527	0.0108988731	0.0025592650	0.0001579813	0.0000027895	0.0000178883	0.0001187854	0.0000065498	0.0001786591	0.0001253353	0.0003039944	313.2724094616	107.4039883768	78.7341831448	288.7925020640	65.0626380853	499.4105809831	353.8551401493	853.2657211324
1.3066666667	1.0000000000	0.5000000000	0.9604219109	0.2497823648	1.0908012925	0.9599900686	1.0908012925	0.8672189601	0.8582178387	0.8460193637	1.0104881547	0.9857862719	0.0119498721	0.0015163365	0.0037886083	0.0104335355	0.0022722718	0.0001427994	0.0000022993	0.0000143536	0.0001088587	0.0000051632	0.0001594523	0.0001140219	0.0002734742	283.1672352775	88.5280761698	63.1763298219	264.6584216129	51.2887018658	434.8716412692	315.9471234787	750.8187647479
1.3066666667	1.0133333333	0.4964164373	0.9578219911	0.2487493046	1.0867544837	0.9622033609	1.0926348090	0.8666843686	0.8580870983	0.8456475355	1.0100191115	0.9855031467	0.0113332385	0.0013639856	0.0033490086	0.0099692529	0.0019850230	0.0001284423	0.0000018605	0.0000112159	0.0000993860	0.0000039403	0.0001415186	0.0001033263	0.0002448449	254.6974204588	71.6323836583	49.3659500111	241.6283824403	39.1410287915	375.6957541281	280.7694112318	656.4651653599
1.3066666667	1.0266666667	0.4928774546	0.9552355925	0.2477271218	1.0827452032	0.9643967140	1.0944507364	0.8661522769	0.8579576306	0.8452768836	1.0095513415	0.9852198447	0.0107191105	0.0012130947	0.0029106070	0.0095060158	0.0016975123	0.0001148993	0.0000014716	0.0000084716	0.0000903643	0.0000028815	0.0001248426	0.0000932459	0.0002180884	227.8421064560	56.6603487950	37.2874018082	219.6948036708	28.6237827199	321.7898570593	248.3185863907	570.1084434500
1.3066666667	1.0400000000	0.4893822608	0.9526626841	0.2467156298	1.0787728887	0.9665704168	1.0962493480	0.8656226386	0.8578294014	0.8449073683	1.0090848333	0.9849363602	0.0101074394	0.0010636249	0.0024733585	0.0090438145	0.0014097336	0.0001021603	0.0000011313	0.0000061175	0.0000817906	0.0000019873	0.0001094091	0.0000837779	0.0001931871	202.5810337613	43.5578921532	26.9258309845	198.8501892918	19.7412765602	273.0647568990	218.5914658520	491.6562227510
1.3066666667	1.0533333333	0.4859300830	0.9501032315	0.2457146462	1.0748369894	0.9687247530	1.0980309112	0.8650954082	0.8577023781	0.8445389514	1.0086195752	0.9846526871	0.0094981775	0.0009155387	0.0020372192	0.0085826387	0.0011216805	0.0000902154	0.0000008382	0.0000041503	0.0000736617	0.0000012582	0.0000952038	0.0000749199	0.0001701237	178.8945243553	32.2732917674	18.2671383642	179.0871330164	12.4979711221	229.4349544869	191.5851041385	421.0200586255
1.3066666667	1.0666666667	0.4825201657	0.9475571978	0.2447239932	1.0709369657	0.9708600002	1.0997956876	0.8645705415	0.8575765290	0.8441715957	1.0081555550	0.9843688198	0.0088912779	0.0007687997	0.0016021468	0.0081224781	0.0008333471	0.0000790548	0.0000005911	0.0000025669	0.0000659747	0.0000006945	0.0000822127	0.0000666691	0.0001488819	156.7634647080	22.7570648446	11.2979487180	160.3983226676	6.8984738871	190.8184782706	167.2967965547	358.1152748253
1.3066666667	1.0800000000	0.4791517710	0.9450245430	0.2437434971	1.0670722893	0.9729764309	1.1015439334	0.8640479947	0.8574518233	0.8438052652	1.0076927604	0.9840847524	0.0082866947	0.0006233728	0.0011681000	0.0076633220	0.0005447273	0.0000686693	0.0000003886	0.0000013645	0.0000587265	0.0000002967	0.0000704224	0.0000590232	0.0001294456	136.1692893152	14.9618559372	6.0055810933	142.7765441141	2.9475377070	157.1367263458	145.7240818212	302.8608081669
1.3066666667	1.0933333333	0.4758241772	0.9425052248	0.2427729881	1.0632424422	0.9750743120	1.1032758993	0.8635277253	0.8573282315	0.8434399251	1.0072311789	0.9838004793	0.0076843832	0.0004792239	0.0007350389	0.0072051592	0.0002558150	0.0000590497	0.0000002297	0.0000005403	0.0000519143	0.0000000654	0.0000598197	0.0000519798	0.0001117994	117.0939647546	8.8423311964	2.3780205082	126.2146847893	0.6500594386	128.3143164592	126.8647442279	255.1790606871
1.3066666667	1.1066666667	0.4725366793	0.9399991985	0.2418123005	1.0594469173	0.9771539055	1.1049918309	0.8630096914	0.8572057249	0.8430755414	1.0067707976	0.9835159949	0.0070842990	0.0003363203	0.0003029246	0.0067479787	-0.0000333957	0.0000501873	0.0000001131	0.0000000918	0.0000455352	0.0000000011	0.0000503922	0.0000455363	0.0000959285	99.5199742432	4.3550783489	0.4038909372	110.7057368211	0.0110785178	104.2789435293	110.7168153389	214.9957588682
1.3066666667	1.1200000000	0.4692885877	0.9375064171	0.2408612724	1.0556852173	0.9792154679	1.1066919684	0.8624938522	0.8570842759	0.8427120813	1.0063116037	0.9832312936	0.0064863991	0.0001946301	-0.0001282804	0.0062917689	-0.0003229105	0.0000420734	0.0000000379	0.0000000165	0.0000395864	0.0000001043	0.0000421277	0.0000396906	0.0000818183	83.4303026811	1.4585120618	0.0724295259	96.2427998002	1.0357754817	84.9612442687	97.2785752819	182.2398195507
1.3066666667	1.1333333333	0.4660792284	0.9350268313	0.2399197454	1.0519568550	0.9812592512	1.1083765474	0.8619801676	0.8569638577	0.8423495131	1.0058535839	0.9829463700	0.0058906410	0.0000541227	-0.0005586127	0.0058365183	-0.0006127354	0.0000346997	0.0000000029	0.0000003120	0.0000340649	0.0000003754	0.0000350146	0.0000344404	0.0000694550	68.8084221659	0.1127843826	1.3734619685	82.8190832100	3.7294704419	70.2946685170	86.5485536519	156.8432221689
1.3066666667	1.1466666667	0.4629079422	0.9325603902	0.2389875648	1.0482613530	0.9832855022	1.1100457984	0.8614685982	0.8568444443	0.8419878058	1.0053967251	0.9826612186	0.0052969832	-0.0000852317	-0.0009881078	0.0053822149	-0.0009028761	0.0000280580	0.0000000073	0.0000009764	0.0000289682	0.0000008152	0.0000290417	0.0000297834	0.0000588251	55.6382779613	0.2796999592	4.2973789936	70.4279085436	8.0976215144	60.2153569141	78.5255300581	138.7408869722
1.3066666667	1.1600000000	0.4597740846	0.9301070406	0.2380645796	1.0445982431	0.9852944632	1.1116999473	0.8609591056	0.8567260107	0.8416269295	1.0049410137	0.9823758343	0.0047053850	-0.0002234620	-0.0014168001	0.0049288469	-0.0011933382	0.0000221406	0.0000000499	0.0000020073	0.0000242935	0.0000014241	0.0000241979	0.0000257176	0.0000499155	43.9042749064	1.9226357655	8.8351138987	59.0627111281	14.1458232120	54.6620245705	73.2085343401	127.8705589107
1.3066666667	1.1733333333	0.4566770249	0.9276667280	0.2371506418	1.0409670663	0.9872863719	1.1133392154	0.8604516521	0.8566085326	0.8412668551	1.0044864362	0.9820902116	0.0041158063	-0.0003605958	-0.0018447231	0.0044764021	-0.0014841273	0.0000169399	0.0000001300	0.0000034030	0.0000200382	0.0000022026	0.0000204729	0.0000222408	0.0000427137	33.5912642509	5.0064650723	14.9781210836	48.7170416775	21.8798048014	53.5758504068	70.5968464789	124.1726968858
1.3066666667	1.1866666667	0.4536161466	0.9252393961	0.2362456071	1.0373673726	0.9892614615	1.1149638194	0.8599462008	0.8564919866	0.8409075543	1.0040329790	0.9818043455	0.0035282081	-0.0004966602	-0.0022719091	0.0040248684	-0.0017752489	0.0000124483	0.0000002467	0.0000051616	0.0000161996	0.0000031515	0.0000178565	0.0000193511	0.0000372076	24.6845309017	9.4974854232	22.7183555326	39.3845675938	31.3054286311	56.9003718576	70.6899962249	127.5903680825
1.3066666667	1.2000000000	0.4505908464	0.9228249869	0.2353493340	1.0337987210	0.9912199607	1.1165739719	0.8594427154	0.8563763499	0.8405489999	1.0035806285	0.9815182309	0.0029425519	-0.0006316813	-0.0026983898	0.0035742333	-0.0020667085	0.0000086586	0.0000003990	0.0000072813	0.0000127751	0.0000042713	0.0000163389	0.0000170464	0.0000333854	17.1697810684	15.3633503849	32.0482531978	31.0590740335	42.4286884321	64.5813846511	73.4877624656	138.0691471167
1.3066666667	1.2133333333	0.4476005338	0.9204234414	0.2344616844	1.0302606785	0.9931620940	1.1181698810	0.8589411605	0.8562616006	0.8401911653	1.0031293707	0.9812318628	0.0023588001	-0.0007656844	-0.0031241958	0.0031244844	-0.0023585115	0.0000055639	0.0000005863	0.0000097606	0.0000097624	0.0000055626	0.0000159108	0.0000153250	0.0000312358	11.0331302938	22.5730048608	42.9607122395	23.7344647569	55.2557075964	76.5668473941	78.9901723534	155.5570197475
1.3066666667	1.2266666667	0.4446446313	0.9180346989	0.2335825231	1.0267528210	0.9950880818	1.1197517508	0.8584415014	0.8561477173	0.8398340247	1.0026791919	0.9809452361	0.0017769156	-0.0008986937	-0.0035493568	0.0026756093	-0.0026506631	0.0000031574	0.0000008077	0.0000125979	0.0000071589	0.0000070260	0.0000165630	0.0000141849	0.0000307479	6.2610918573	31.0966237652	55.4490750825	17.4047627761	69.7927374359	92.8067907051	87.1975002121	180.0042909171
1.3066666667	1.2400000000	0.4417225738	0.9156586979	0.2327117178	1.0232747319	0.9969981403	1.1213197814	0.8579437039	0.8560346796	0.8394775531	1.0022300783	0.9806583461	0.0011968622	-0.0010307331	-0.0039739018	0.0022275953	-0.0029431687	0.0000014325	0.0000010624	0.0000157919	0.0000049622	0.0000086622	0.0000182868	0.0000136244	0.0000319112	2.8405655385	40.9055538709	69.5071112478	12.0641108162	86.0461554242	113.2532306572	98.1102662404	211.3634968976
1.3066666667	1.2533333333	0.4388338079	0.9132953753	0.2318491391	1.0198260031	0.9988924818	1.1228741687	0.8574477347	0.8559224673	0.8391217262	1.0017820158	0.9803711880	0.0006186045	-0.0011618254	-0.0043978588	0.0017804299	-0.0032360333	0.0000003827	0.0000013498	0.0000193412	0.0000031699	0.0000104719	0.0000210737	0.0000136418	0.0000347155	0.7588267300	51.9722586512	85.1290009218	7.7067716040	104.0224634251	137.8600863030	111.7292350290	249.5893213321
1.3066666667	1.2666666667	0.4359777923	0.9109446674	0.2309946605	1.0164062339	1.0007713147	1.1244151051	0.8569535611	0.8558110613	0.8387665204	1.0013349907	0.9800837571	0.0000421075	-0.0012919929	-0.0048212551	0.0013341004	-0.0035292621	0.0000000018	0.0000016692	0.0000232445	0.0000017798	0.0000124557	0.0000249155	0.0000142355	0.0000391510	0.0035158864	64.2702659525	102.3093192291	4.3271279965	123.7282859103	166.5831010680	128.0554139069	294.6385149749
1.3066666667	1.2800000000	0.4331539968	0.9086065093	0.2301481580	1.0130150310	1.0026348435	1.1259427790	0.8564611510	0.8557004428	0.8384119127	1.0008889890	0.9797960487	-0.0005326630	-0.0014212571	-0.0052441172	0.0008885940	-0.0038228601	0.0000002837	0.0000020200	0.0000275008	0.0000007896	0.0000146143	0.0000298045	0.0000154039	0.0000452083	0.5626283000	77.7741183377	121.0430211730	1.9196829631	145.1703681684	199.3797678108	147.0900511315	346.4698189423
1.3066666667	1.2933333333	0.4303619025	0.9062808353	0.2293095103	1.0096520089	1.0044832692	1.1274573754	0.8559704730	0.8555905936	0.8380578811	1.0004439967	0.9795080583	-0.0011057405	-0.0015496387	-0.0056664709	0.0004438982	-0.0041168322	0.0000012227	0.0000024014	0.0000321089	0.0000001970	0.0000169483	0.0000357329	0.0000171454	0.0000528783	2.4245041919	92.4593259558	141.3254272140	0.4790594298	168.3555745071	236.2092573616	168.8346339369	405.0438912985
1.3066666667	1.3066666667	0.4276010013	0.9039675789	0.2284785987	1.0063167890	1.0063167890	1.1289590756	0.8554814963	0.8554814963	0.8377044039	1.0000000000	0.9792197815	-0.0016771580	-0.0016771580	-0.0060883413	0.0000000000	-0.0044111833	0.0000028129	0.0000028129	0.0000370679	0.0000000000	0.0000194585	0.0000426936	0.0000194585	0.0000621522	5.5778191072	108.3023217972	163.1522094537	0.0000000000	193.2908864521	277.0323503581	193.2908864521	470.3232368102
1.3066666667	1.3200000000	0.4248707957	0.9016666727	0.2276553069	1.0030089996	1.0081355966	1.1304480574	0.8549941906	0.8553731337	0.8373514601	0.9995569850	0.9789312138	-0.0022469476	-0.0018038345	-0.0065097527	-0.0004431131	-0.0047059182	0.0000050488	0.0000032538	0.0000423769	0.0000001963	0.0000221457	0.0000506795	0.0000223420	0.0000730215	10.0115746063	125.2804192064	186.5193783980	0.4773665581	219.9834009437	321.8113722107	220.4607675018	542.2721397125
1.3066666667	1.3333333333	0.4221707984	0.8993780490	0.2268395210	0.9997282762	1.0099398822	1.1319244952	0.8545085264	0.8552654895	0.8369990293	0.9991149379	0.9786423509	-0.0028151412	-0.0019296872	-0.0069307288	-0.0008854540	-0.0050010416	0.0000079250	0.0000037237	0.0000480350	0.0000007840	0.0000250104	0.0000596837	0.0000257944	0.0000854782	15.7150892400	143.3717715268	211.4232702708	1.9061397684	248.4403285323	370.5101310376	250.3464683007	620.8565993383
1.3066666667	1.3466666667	0.4195005322	0.8971016390	0.2260311297	0.9964742606	1.0117298327	1.1333885603	0.8540244746	0.8551585476	0.8366470919	0.9986738448	0.9783531887	-0.0033817697	-0.0020547344	-0.0073512925	-0.0013270353	-0.0052965581	0.0000114364	0.0000042219	0.0000540415	0.0000017610	0.0000280535	0.0000696998	0.0000298146	0.0000995144	22.6779898018	162.5553337647	237.8605348520	4.2814184757	278.6689915763	423.0938584185	282.9504100520	706.0442684705
1.3066666667	1.3600000000	0.4168595296	0.8948373738	0.2252300238	0.9932466014	1.0135056317	1.1348404205	0.8535420068	0.8550522925	0.8362956285	0.9982336920	0.9780637229	-0.0039468638	-0.0021789940	-0.0077714664	-0.0017678697	-0.0055924724	0.0000155777	0.0000047480	0.0000603957	0.0000031254	0.0000312757	0.0000807214	0.0000344011	0.0001151225	30.8902028458	182.8108261613	265.8281238180	7.5984190173	310.6768224429	479.5291528251	318.2752414602	797.8043942853
1.3066666667	1.3733333333	0.4142473328	0.8925851838	0.2244360962	0.9900449535	1.0152674595	1.1362802407	0.8530610951	0.8549467093	0.8359446205	0.9977944658	0.9777739494	-0.0045104532	-0.0023024833	-0.0081912721	-0.0022079699	-0.0058887888	0.0000203442	0.0000053014	0.0000670969	0.0000048751	0.0000346778	0.0000927426	0.0000395530	0.0001322955	40.3419464632	204.1186995730	295.3232795577	11.8524744532	344.4713617123	539.7839255939	356.3238361655	896.1077617594
1.3066666667	1.3866666667	0.4116634931	0.8903449989	0.2236492422	0.9868689780	1.0170154932	1.1377081825	0.8525817121	0.8548417834	0.8355940498	0.9973561526	0.9774838644	-0.0050725674	-0.0024252188	-0.0086107308	-0.0026473485	-0.0061855119	0.0000257309	0.0000058817	0.0000741447	0.0000070085	0.0000382606	0.0001057573	0.0000452690	0.0001510263	51.0237223081	226.4601025601	326.3435244459	17.0390337221	380.0602563890	603.8273493141	397.0992901111	1000.9266394253
1.3066666667	1.4000000000	0.4091075710	0.8881167486	0.2228693592	0.9837183422	1.0187499069	1.1391244046	0.8521038310	0.8547375006	0.8352438988	0.9969187387	0.9771934637	-0.0056332352	-0.0025472170	-0.0090298630	-0.0030860181	-0.0064826460	0.0000317333	0.0000064883	0.0000815384	0.0000095235	0.0000420247	0.0001197601	0.0000515482	0.0001713083	62.9263078650	249.8168500959	358.8866505501	23.1536607296	417.4512581194	671.6298085110	440.6049188491	1112.2347273601
1.3200000000	0.6000000000	0.6330134192	1.0494502276	0.2857773668	1.2343940264	0.8791609696	1.0280376576	0.8851533828	0.8629694822	0.8580071098	1.0257064717	0.9942496548	0.0324193219	0.0070377061	0.0178587463	0.0253816158	0.0108210403	0.0010510124	0.0000495293	0.0003189348	0.0006442264	0.0001170949	0.0014194766	0.0007613213	0.0021807979	2084.1277790165	1907.0060810115	1403.7731040551	1566.2506072749	1163.1592785999	5394.9069640831	2729.4098858749	8124.3168499579
1.3200000000	0.6133333333	0.6276097855	1.0464222379	0.2843126525	1.2289017671	0.8821429010	1.0305479855	0.8845151789	0.8627783569	0.8575771015	1.0251939816	0.9939715045	0.0316980525	0.0068162075	0.0173574497	0.0248818450	0.0105412422	0.0010047665	0.0000464607	0.0003012811	0.0006191062	0.0001111178	0.0013525083	0.0007302240	0.0020827323	1992.4234755705	1788.8562399989	1326.0711019690	1505.1780596281	1103.7856505052	5107.3508175384	2608.9637101333	7716.3145276717
1.3200000000	0.6266666667	0.6222863875	1.0434064739	0.2828672292	1.2234709402	0.8850927513	1.0330289621	0.8838814755	0.8625903166	0.8571502587	1.0246828170	0.9936933469	0.0309813543	0.0065982364	0.0168595947	0.0243831179	0.0102613584	0.0009598443	0.0000435367	0.0002842459	0.0005945364	0.0001052955	0.0012876270	0.0006998319	0.0019874589	1903.3439877329	1676.2761733232	1251.0919856385	1445.4437490094	1045.9498709918	4830.7121466946	2491.3936200012	7322.1057666958
1.3200000000	0.6400000000	0.6170415290	1.0404031371	0.2814406830	1.2181004374	0.8880110741	1.0354811421	0.8832521848	0.8624052620	0.8567264761	1.0241730005	0.9934151771	0.0302691379	0.0063836797	0.0163650637	0.0238854582	0.0099813840	0.0009162207	0.0000407514	0.0002678153	0.0005705151	0.0000996280	0.0012247874	0.0006701431	0.0018949305	1816.8396235137	1569.0327560487	1178.7735392411	1387.0428308469	989.6524063857	4564.6459188035	2376.6952372326	6941.3411560360
1.3200000000	0.6533333333	0.6118735604	1.0374124127	0.2800326121	1.2127891777	0.8908984098	1.0379050660	0.8826272207	0.8622230973	0.8563056519	1.0236645520	0.9931369903	0.0295613159	0.0061724289	0.0158737428	0.0233888871	0.0097013139	0.0008738714	0.0000380989	0.0002519757	0.0005470400	0.0000941155	0.0011639460	0.0006411555	0.0018051015	1732.8621444976	1466.9050930555	1109.0564622774	1329.9699629289	934.8937952752	4308.8236998306	2264.8637582042	6573.6874580347
